,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Demand
2177,2015-12-19,4,2,0.0,4.8,1,55,12:38 PM,12:26 AM,08:14 AM,03:54 PM,2,0,3,0,28,64,90,0.6,1013,4,9,205,16,birmingham,659.6701648221398
2178,2015-12-20,6,3,0.0,4.8,1,62,01:07 PM,01:43 AM,08:15 AM,03:55 PM,3,1,4,1,31,66,91,0.5,1013,6,8,214,18,birmingham,650.2535285129586
2179,2015-12-21,11,6,0.0,6.7,2,69,01:38 PM,03:00 AM,08:15 AM,03:55 PM,5,3,8,3,48,33,85,2.1,1010,11,9,218,30,birmingham,654.7025928763612
2180,2015-12-22,13,8,0.0,2.8,3,76,02:12 PM,04:17 AM,08:16 AM,03:56 PM,9,8,11,8,56,91,89,8.7,1008,13,7,213,36,birmingham,637.3969624046574
2181,2015-12-23,8,6,0.0,7.4,3,83,02:53 PM,05:31 AM,08:16 AM,03:56 PM,4,3,7,3,48,22,81,0.1,1014,8,10,213,28,birmingham,665.7125768365688
2182,2015-12-24,11,4,0.0,6.7,2,89,03:42 PM,06:40 AM,08:17 AM,03:57 PM,5,3,8,3,54,60,80,1.1,1008,11,10,212,35,birmingham,648.1368984062665
2183,2015-12-25,12,4,0.0,2.8,2,96,04:37 PM,07:41 AM,08:17 AM,03:57 PM,6,4,8,4,46,77,88,2.9,1016,12,7,199,27,birmingham,614.4757156833765
2184,2015-12-26,13,12,0.0,2.8,3,97,05:39 PM,08:32 AM,08:17 AM,03:58 PM,10,9,13,9,65,100,84,4.7,1013,13,9,212,41,birmingham,609.2222833361956
2185,2015-12-27,12,9,0.0,2.8,2,90,06:44 PM,09:16 AM,08:18 AM,03:59 PM,9,9,10,9,23,91,92,8.1,1017,12,7,174,15,birmingham,636.870387046311
2186,2015-12-28,9,2,0.0,6.8,1,84,07:51 PM,09:51 AM,08:18 AM,04:00 PM,4,2,6,2,28,55,91,0.2,1018,9,9,177,16,birmingham,636.217117248178
2187,2015-12-29,9,3,0.0,7.8,2,77,08:57 PM,10:21 AM,08:18 AM,04:01 PM,4,3,6,3,40,47,85,0.1,1017,9,9,188,24,birmingham,636.0757197039239
2188,2015-12-30,12,9,0.0,2.9,3,70,10:02 PM,10:47 AM,08:18 AM,04:02 PM,9,7,11,7,58,100,87,7.9,1005,12,6,178,38,birmingham,635.9657261502701
2189,2015-12-31,8,4,0.0,6.8,2,63,11:06 PM,11:10 AM,08:18 AM,04:03 PM,4,2,7,2,47,26,81,0.7,1007,8,9,214,29,birmingham,651.0816035094967
2190,2016-01-01,6,2,0.0,2.9,1,56,No moonrise,11:33 AM,08:18 AM,04:04 PM,2,0,4,0,39,65,86,2.1,1016,6,9,158,24,birmingham,627.4319842926216
2191,2016-01-02,9,7,0.0,3.0,2,50,12:09 AM,11:54 AM,08:18 AM,04:05 PM,7,5,8,5,39,100,93,6.2,997,9,6,138,26,birmingham,640.9911622337509
2192,2016-01-03,8,5,0.0,3.0,2,43,01:13 AM,12:17 PM,08:18 AM,04:06 PM,5,3,6,3,35,73,92,7.9,990,8,6,195,22,birmingham,647.603860400193
2193,2016-01-04,5,1,0.0,6.8,1,36,02:15 AM,12:42 PM,08:17 AM,04:07 PM,2,0,4,0,29,57,91,0.2,1005,5,9,224,17,birmingham,667.4413084722852
2194,2016-01-05,7,3,0.0,3.0,2,29,03:19 AM,01:11 PM,08:17 AM,04:08 PM,5,3,5,3,20,67,94,1.3,988,7,9,162,12,birmingham,671.0365628928573
2195,2016-01-06,8,4,0.0,4.9,2,23,04:21 AM,01:45 PM,08:17 AM,04:09 PM,5,4,6,4,15,79,95,0.5,993,8,6,149,9,birmingham,672.4263349253536
2196,2016-01-07,8,3,0.0,4.9,2,16,05:23 AM,02:25 PM,08:16 AM,04:11 PM,3,0,5,0,51,62,86,19.4,986,8,8,222,33,birmingham,674.1402806744393
2197,2016-01-08,7,2,0.0,3.0,1,9,06:21 AM,03:13 PM,08:16 AM,04:12 PM,2,0,4,0,34,56,89,0.0,997,7,10,198,19,birmingham,681.445068662529
2198,2016-01-09,8,4,0.0,3.0,2,2,07:15 AM,04:10 PM,08:15 AM,04:13 PM,5,2,6,2,40,93,93,4.2,987,8,9,171,26,birmingham,670.0639133615366
2199,2016-01-10,6,3,0.0,8.0,1,4,08:02 AM,05:15 PM,08:15 AM,04:15 PM,2,-1,4,-1,43,37,84,1.1,981,6,10,208,27,birmingham,667.0689823823107
2200,2016-01-11,4,3,0.0,4.9,1,11,08:42 AM,06:26 PM,08:14 AM,04:16 PM,2,0,4,0,20,86,93,3.8,982,4,9,223,12,birmingham,662.9935938949931
2201,2016-01-12,6,4,0.0,3.0,2,18,09:18 AM,07:41 PM,08:13 AM,04:18 PM,3,0,5,0,42,87,86,2.3,995,6,8,282,27,birmingham,655.6480171428714
2202,2016-01-13,5,1,0.0,4.9,1,25,09:49 AM,08:58 PM,08:13 AM,04:19 PM,1,-1,3,-1,35,69,86,5.0,1011,5,8,233,21,birmingham,676.3406247694413
2203,2016-01-14,3,1,0.9,6.8,1,32,10:17 AM,10:15 PM,08:12 AM,04:21 PM,0,-4,2,-4,43,50,84,3.1,1006,3,8,286,26,birmingham,670.5660527681622
2204,2016-01-15,4,0,0.0,8.1,2,38,10:45 AM,11:32 PM,08:11 AM,04:22 PM,-1,-4,1,-4,32,26,85,0.0,1020,4,10,296,18,birmingham,661.4357916754634
2205,2016-01-16,3,-1,0.2,8.1,1,45,11:13 AM,No moonset,08:10 AM,04:24 PM,-1,-2,1,-2,19,43,84,1.8,1029,3,9,269,10,birmingham,658.5291512006384
2206,2016-01-17,2,0,0.0,3.1,1,52,11:42 AM,12:49 AM,08:09 AM,04:26 PM,0,-4,1,-4,30,100,91,6.4,1024,2,9,135,20,birmingham,663.3452808713164
2207,2016-01-18,4,1,0.0,3.1,1,59,12:14 PM,02:04 AM,08:08 AM,04:27 PM,1,-2,2,-2,27,94,92,0.4,1014,4,9,134,17,birmingham,675.5264120199448
2208,2016-01-19,4,-2,0.0,8.2,2,65,12:52 PM,03:17 AM,08:07 AM,04:29 PM,-2,-1,0,-1,7,23,87,0.0,1017,4,10,228,4,birmingham,673.1568371694614
2209,2016-01-20,6,0,0.0,8.3,2,72,01:36 PM,04:26 AM,08:06 AM,04:31 PM,-1,-1,1,-1,13,7,84,0.0,1020,6,10,177,7,birmingham,664.7832882163757
2210,2016-01-21,6,-1,0.0,3.1,1,79,02:26 PM,05:29 AM,08:05 AM,04:32 PM,0,-3,2,-3,35,60,89,0.0,1019,6,10,156,20,birmingham,670.8700782354642
2211,2016-01-22,10,4,0.0,5.0,2,86,03:24 PM,06:23 AM,08:04 AM,04:34 PM,5,2,6,2,45,68,90,3.9,1014,10,10,196,26,birmingham,668.4677094933583
2212,2016-01-23,9,5,0.0,5.0,2,93,04:27 PM,07:10 AM,08:03 AM,04:36 PM,5,3,7,3,38,61,92,6.7,1025,9,9,200,22,birmingham,679.7872909819057
2213,2016-01-24,13,10,0.0,3.1,3,99,05:33 PM,07:49 AM,08:02 AM,04:38 PM,11,9,12,9,40,93,94,2.5,1023,13,9,204,25,birmingham,691.7685066810914
2214,2016-01-25,12,7,0.0,5.0,3,94,06:39 PM,08:21 AM,08:00 AM,04:39 PM,8,6,10,6,47,65,90,0.6,1017,12,9,203,29,birmingham,667.6898173055389
2215,2016-01-26,11,5,0.0,3.3,2,87,07:46 PM,08:49 AM,07:59 AM,04:41 PM,6,4,8,4,60,83,87,3.1,1011,11,8,207,38,birmingham,663.1136303525043
2216,2016-01-27,12,5,0.0,3.3,3,80,08:50 PM,09:14 AM,07:58 AM,04:43 PM,8,6,10,6,54,83,86,1.2,1004,12,8,234,35,birmingham,677.1142550614857
2217,2016-01-28,8,2,0.0,5.1,2,74,09:55 PM,09:37 AM,07:56 AM,04:45 PM,2,1,5,1,46,52,78,0.1,1020,8,10,232,28,birmingham,684.8515093969987
2218,2016-01-29,11,10,0.0,3.3,3,67,10:58 PM,09:59 AM,07:55 AM,04:47 PM,8,6,10,6,56,100,85,5.4,1013,11,9,230,35,birmingham,680.3535907288267
2219,2016-01-30,5,3,0.0,8.7,1,60,No moonrise,10:21 AM,07:53 AM,04:49 PM,1,0,5,0,43,52,77,2.3,1008,5,9,258,28,birmingham,680.163859708016
2220,2016-01-31,12,2,0.0,3.4,2,53,12:00 AM,10:45 AM,07:52 AM,04:51 PM,5,3,7,3,39,83,89,4.0,1007,12,8,234,23,birmingham,673.1300740509969
2221,2016-02-01,12,8,0.0,3.4,3,47,01:03 AM,11:12 AM,07:50 AM,04:53 PM,7,6,10,6,58,93,80,0.1,1011,12,10,243,35,birmingham,672.5941108615598
2222,2016-02-02,7,4,0.0,6.9,2,40,02:05 AM,11:43 AM,07:49 AM,04:54 PM,1,0,5,0,47,49,71,0.1,1012,7,10,252,29,birmingham,678.2474258024206
2223,2016-02-03,7,2,0.0,6.9,1,33,03:07 AM,12:19 PM,07:47 AM,04:56 PM,1,-1,4,-1,39,42,79,0.4,1020,7,9,275,24,birmingham,664.5847479768127
2224,2016-02-04,11,4,0.0,3.4,2,26,04:06 AM,01:02 PM,07:45 AM,04:58 PM,7,5,8,5,38,99,90,5.2,1023,11,10,258,23,birmingham,668.902977968313
2225,2016-02-05,9,8,0.0,3.6,2,19,05:01 AM,01:55 PM,07:44 AM,05:00 PM,7,4,8,4,46,91,89,0.7,1015,9,9,211,29,birmingham,683.0194781362965
2226,2016-02-06,10,6,0.0,3.6,2,13,05:52 AM,02:55 PM,07:42 AM,05:02 PM,7,4,8,4,46,97,92,8.1,994,10,9,198,32,birmingham,680.6690297024908
2227,2016-02-07,8,3,0.0,8.7,2,6,06:36 AM,04:04 PM,07:40 AM,05:04 PM,3,1,6,1,48,73,81,3.8,987,8,10,216,33,birmingham,694.037741689295
2228,2016-02-08,8,5,0.0,3.6,2,1,07:15 AM,05:19 PM,07:38 AM,05:06 PM,3,1,6,1,58,89,79,2.4,981,8,6,237,38,birmingham,676.7704594146959
2229,2016-02-09,6,2,0.0,8.7,1,8,07:49 AM,06:37 PM,07:37 AM,05:08 PM,0,-1,4,-1,36,45,77,0.5,986,6,9,243,23,birmingham,687.5389128656461
2230,2016-02-10,7,2,0.0,5.3,2,14,08:19 AM,07:57 PM,07:35 AM,05:10 PM,2,0,4,0,29,56,84,0.3,995,7,9,291,19,birmingham,701.2222867905941
2231,2016-02-11,6,1,0.0,7.0,1,21,08:48 AM,09:17 PM,07:33 AM,05:12 PM,0,0,3,0,20,51,84,0.2,1003,6,10,214,11,birmingham,687.0306688366904
2232,2016-02-12,6,1,0.0,5.4,1,28,09:17 AM,10:35 PM,07:31 AM,05:14 PM,1,-1,2,-1,26,56,90,0.5,996,6,10,116,15,birmingham,692.2795298707465
2233,2016-02-13,5,0,0.2,3.7,1,35,09:46 AM,11:53 PM,07:29 AM,05:16 PM,0,-3,2,-3,33,83,86,0.3,989,5,8,75,21,birmingham,681.5919666062105
2234,2016-02-14,4,0,0.0,5.4,1,42,10:18 AM,No moonset,07:27 AM,05:17 PM,-1,-3,2,-3,32,64,79,0.1,999,4,10,117,21,birmingham,680.5951784342794
2235,2016-02-15,5,-1,0.0,8.7,2,48,10:54 AM,01:08 AM,07:25 AM,05:19 PM,-3,-4,1,-4,29,24,76,0.0,1025,5,10,296,18,birmingham,668.3316113585449
2236,2016-02-16,6,-1,0.0,8.7,2,55,11:36 AM,02:18 AM,07:23 AM,05:21 PM,-1,-2,2,-2,32,20,77,0.2,1031,6,9,176,21,birmingham,655.0366299690924
2237,2016-02-17,5,2,1.4,3.8,1,62,12:23 PM,03:22 AM,07:21 AM,05:23 PM,2,-1,4,-1,40,96,90,13.1,1014,5,6,221,25,birmingham,676.0002852212975
2238,2016-02-18,6,0,0.2,8.7,2,69,01:17 PM,04:18 AM,07:19 AM,05:25 PM,0,-1,3,-1,20,28,85,0.2,1014,6,9,279,12,birmingham,687.2886256825591
2239,2016-02-19,7,0,0.0,5.4,1,75,02:17 PM,05:07 AM,07:17 AM,05:27 PM,2,0,4,0,41,59,88,1.1,1013,7,7,211,25,birmingham,672.9411028682625
2240,2016-02-20,11,6,0.0,3.8,2,82,03:21 PM,05:48 AM,07:15 AM,05:29 PM,6,5,9,5,49,96,86,1.2,1007,11,9,255,31,birmingham,698.1844326850166
2241,2016-02-21,13,10,0.0,3.8,3,89,04:26 PM,06:21 AM,07:13 AM,05:31 PM,10,8,12,8,54,100,87,2.0,1006,13,5,246,34,birmingham,676.9975642815062
2242,2016-02-22,7,3,0.0,8.7,2,96,05:32 PM,06:51 AM,07:11 AM,05:33 PM,2,2,6,2,28,55,80,1.2,1009,7,8,281,19,birmingham,690.6928374388085
2243,2016-02-23,7,1,0.0,8.7,1,98,06:37 PM,07:17 AM,07:08 AM,05:35 PM,0,0,3,0,22,21,83,0.5,1017,7,10,316,13,birmingham,648.1196733380041
2244,2016-02-24,6,1,0.0,8.7,1,91,07:41 PM,07:41 AM,07:06 AM,05:36 PM,-1,1,3,1,12,16,76,0.0,1019,6,10,325,8,birmingham,677.7949599455885
2245,2016-02-25,5,0,0.0,7.1,1,84,08:45 PM,08:03 AM,07:04 AM,05:38 PM,-3,-1,2,-1,15,47,74,0.0,1017,5,10,292,9,birmingham,672.3472156524952
2246,2016-02-26,6,0,0.1,3.9,1,77,09:48 PM,08:25 AM,07:02 AM,05:40 PM,-2,-1,3,-1,25,88,71,0.2,1010,6,10,148,15,birmingham,680.0112943070782
2247,2016-02-27,5,-1,0.1,3.9,1,70,10:50 PM,08:49 AM,07:00 AM,05:42 PM,-2,-3,2,-3,29,69,80,0.1,1013,5,10,60,17,birmingham,663.5056513202618
2248,2016-02-28,6,0,0.0,5.6,1,64,11:52 PM,09:14 AM,06:57 AM,05:44 PM,-1,-2,2,-2,28,63,81,0.2,1023,6,10,42,17,birmingham,692.4537474831343
2249,2016-02-29,6,-1,0.0,7.2,1,57,No moonrise,09:43 AM,06:55 AM,05:46 PM,-1,0,2,0,18,51,78,0.2,1026,6,8,138,11,birmingham,675.6114501651327
2250,2016-03-01,12,4,0.0,4.1,2,50,12:53 AM,10:16 AM,06:53 AM,05:47 PM,6,4,8,4,50,96,88,9.2,1008,12,9,234,33,birmingham,662.1357366246664
2251,2016-03-02,5,2,0.0,5.6,1,43,01:52 AM,10:55 AM,06:51 AM,05:49 PM,1,-2,4,-2,48,71,78,1.2,997,5,10,268,32,birmingham,679.9248139112075
2252,2016-03-03,8,0,0.0,5.7,1,37,02:48 AM,11:42 AM,06:48 AM,05:51 PM,1,0,4,0,33,59,81,2.4,1002,8,10,259,21,birmingham,658.1778708725692
2253,2016-03-04,5,-1,0.2,5.7,1,30,03:40 AM,12:37 PM,06:46 AM,05:53 PM,0,-2,2,-2,28,53,82,8.4,990,5,9,213,18,birmingham,668.2027552933214
2254,2016-03-05,6,0,0.7,5.7,1,23,04:26 AM,01:41 PM,06:44 AM,05:55 PM,0,-2,3,-2,29,66,84,1.2,1001,6,9,302,19,birmingham,644.482138904039
2255,2016-03-06,5,-1,0.1,5.7,1,16,05:07 AM,02:51 PM,06:42 AM,05:56 PM,-1,-3,1,-3,23,61,84,0.5,1006,5,10,309,14,birmingham,673.8136225907554
2256,2016-03-07,6,-2,0.0,8.7,2,9,05:43 AM,04:08 PM,06:39 AM,05:58 PM,-4,-3,1,-3,24,12,72,0.0,1010,6,10,330,14,birmingham,681.747523348368
2257,2016-03-08,7,-2,0.0,5.8,1,3,06:15 AM,05:28 PM,06:37 AM,06:00 PM,1,-1,3,-1,27,83,85,1.1,1012,7,7,225,17,birmingham,666.1168643779805
2258,2016-03-09,5,4,0.0,5.8,1,4,06:46 AM,06:50 PM,06:35 AM,06:02 PM,4,0,5,0,44,96,93,16.9,998,5,6,210,30,birmingham,662.3077245525093
2259,2016-03-10,8,1,0.0,7.3,1,11,07:16 AM,08:12 PM,06:32 AM,06:04 PM,2,1,4,1,21,65,89,0.1,1019,8,10,219,12,birmingham,666.9938464250766
2260,2016-03-11,10,1,0.0,8.7,2,18,07:46 AM,09:34 PM,06:30 AM,06:05 PM,2,4,5,4,10,43,82,0.1,1027,10,10,150,6,birmingham,694.6674959180918
2261,2016-03-12,11,2,0.0,8.7,2,24,08:17 AM,10:52 PM,06:28 AM,06:07 PM,3,4,6,4,15,63,82,0.0,1030,11,10,197,9,birmingham,682.1864003841295
2262,2016-03-13,10,3,0.0,11.6,3,31,08:53 AM,No moonset,06:25 AM,06:09 PM,2,4,6,4,17,20,80,0.0,1035,10,10,92,11,birmingham,694.7221226857189
2263,2016-03-14,9,0,0.0,11.6,3,38,09:34 AM,12:07 AM,06:23 AM,06:11 PM,1,0,4,0,31,21,82,0.0,1035,9,10,64,20,birmingham,682.2151031385733
2264,2016-03-15,8,2,0.0,6.0,2,45,10:20 AM,01:15 AM,06:21 AM,06:12 PM,3,1,5,1,26,78,90,0.1,1032,8,10,48,17,birmingham,649.7188152989511
2265,2016-03-16,9,2,0.0,10.2,2,51,11:13 AM,02:14 AM,06:18 AM,06:14 PM,3,1,6,1,34,51,84,0.1,1032,9,10,54,24,birmingham,678.572889856187
2266,2016-03-17,9,0,0.0,11.6,3,58,12:11 PM,03:05 AM,06:16 AM,06:16 PM,2,1,4,1,21,24,83,0.0,1032,9,10,49,13,birmingham,678.2910675544142
2267,2016-03-18,7,2,0.0,7.4,1,65,01:14 PM,03:48 AM,06:14 AM,06:18 PM,2,2,5,2,17,50,85,0.0,1028,7,10,113,12,birmingham,660.1778889103704
2268,2016-03-19,7,2,0.0,6.0,2,72,02:17 PM,04:24 AM,06:11 AM,06:19 PM,2,1,4,1,23,74,87,0.1,1028,7,10,36,15,birmingham,659.3378772208855
2269,2016-03-20,9,0,0.0,7.4,2,79,03:22 PM,04:54 AM,06:09 AM,06:21 PM,2,2,5,2,19,57,82,0.0,1026,9,8,148,12,birmingham,680.6890950352786
2270,2016-03-21,8,3,0.0,8.8,2,85,04:27 PM,05:21 AM,06:07 AM,06:23 PM,2,2,5,2,20,31,83,0.1,1023,8,10,312,12,birmingham,670.384012026874
2271,2016-03-22,9,1,0.0,7.5,2,92,05:31 PM,05:45 AM,06:04 AM,06:25 PM,3,4,5,4,12,59,82,0.0,1018,9,10,287,8,birmingham,654.53952226776
2272,2016-03-23,9,4,0.0,7.5,2,99,06:35 PM,06:07 AM,06:02 AM,06:26 PM,3,4,7,4,15,65,77,0.2,1016,9,10,289,9,birmingham,679.8363370534275
2273,2016-03-24,9,4,0.0,7.7,2,94,07:38 PM,06:30 AM,06:00 AM,06:28 PM,5,3,7,3,34,93,89,2.2,1011,9,8,225,22,birmingham,655.8686189335791
2274,2016-03-25,13,3,0.0,12.7,2,88,08:41 PM,06:53 AM,05:58 AM,06:30 PM,4,5,8,5,26,42,79,0.1,1012,13,10,269,16,birmingham,677.852483319222
2275,2016-03-26,12,5,0.0,8.0,2,81,09:43 PM,07:17 AM,05:55 AM,06:32 PM,6,3,8,3,53,76,86,1.1,1000,12,7,188,35,birmingham,653.2211663667638
2276,2016-03-27,10,3,0.0,10.6,2,74,10:44 PM,07:45 AM,05:53 AM,06:33 PM,3,2,6,2,44,45,79,0.6,995,10,10,197,31,birmingham,647.8403378246444
2277,2016-03-28,9,3,0.0,10.6,2,67,11:44 PM,08:15 AM,05:51 AM,06:35 PM,4,2,6,2,42,75,83,16.9,985,9,8,235,30,birmingham,646.8591783155528
2278,2016-03-29,9,2,0.0,9.3,2,60,No moonrise,08:52 AM,05:48 AM,06:37 PM,2,1,5,1,31,65,81,1.4,999,9,10,221,21,birmingham,651.2317791690797
2279,2016-03-30,10,1,0.0,12.9,2,54,12:39 AM,09:35 AM,05:46 AM,06:39 PM,2,2,5,2,25,19,81,1.5,1006,10,9,257,15,birmingham,662.3462173997976
2280,2016-03-31,11,2,0.0,13.0,2,47,01:32 AM,10:25 AM,05:44 AM,06:41 PM,2,4,6,4,14,11,76,0.5,1016,11,10,251,9,birmingham,669.9457032588828
2281,2016-04-01,10,2,0.0,9.4,2,40,02:19 AM,11:23 AM,05:41 AM,06:42 PM,2,2,6,2,38,68,74,0.6,1016,10,8,183,23,birmingham,655.4309176856078
2282,2016-04-02,13,6,0.0,12.0,2,33,03:01 AM,12:29 PM,05:39 AM,06:44 PM,5,5,8,5,31,73,81,6.4,1011,13,9,175,20,birmingham,669.2792459065702
2283,2016-04-03,13,3,0.0,8.2,2,27,03:38 AM,01:41 PM,05:37 AM,06:46 PM,6,6,8,6,19,88,88,2.9,1005,13,8,156,13,birmingham,672.9148298335865
2284,2016-04-04,11,6,0.0,9.5,2,20,04:11 AM,02:57 PM,05:34 AM,06:48 PM,7,6,8,6,16,78,89,2.1,1001,11,9,190,11,birmingham,667.1331185028176
2285,2016-04-05,12,4,0.0,13.2,2,13,04:42 AM,04:17 PM,05:32 AM,06:49 PM,4,5,7,5,26,41,80,0.5,1006,12,10,277,17,birmingham,676.1887596212296
2286,2016-04-06,9,4,0.0,9.5,2,6,05:12 AM,05:40 PM,05:30 AM,06:51 PM,3,2,7,2,45,62,77,1.7,1005,9,9,249,30,birmingham,685.7695435195362
2287,2016-04-07,11,3,0.0,9.5,2,0,05:41 AM,07:03 PM,05:27 AM,06:53 PM,3,2,6,2,37,71,82,1.8,1007,11,9,283,24,birmingham,665.2092175186583
2288,2016-04-08,12,4,0.0,10.8,2,7,06:12 AM,08:26 PM,05:25 AM,06:55 PM,5,5,7,5,20,67,85,1.9,1010,12,8,259,12,birmingham,686.6631259285194
2289,2016-04-09,9,3,0.0,9.6,2,14,06:47 AM,09:46 PM,05:23 AM,06:56 PM,3,4,6,4,18,73,83,5.0,1001,9,9,236,14,birmingham,668.7059578808446
2290,2016-04-10,11,1,0.0,13.3,2,21,07:27 AM,11:00 PM,05:20 AM,06:58 PM,1,2,6,2,33,45,74,0.7,1007,11,9,127,22,birmingham,679.9159018399328
2291,2016-04-11,13,5,0.0,8.6,3,28,08:12 AM,No moonset,05:18 AM,07:00 PM,7,6,9,6,28,100,90,13.9,1007,13,7,111,20,birmingham,677.2908275545299
2292,2016-04-12,12,6,0.0,8.7,2,34,09:05 AM,12:05 AM,05:16 AM,07:02 PM,6,7,9,7,16,91,83,3.7,1007,12,8,235,11,birmingham,659.6612450534903
2293,2016-04-13,11,3,0.0,11.0,2,41,10:03 AM,01:01 AM,05:14 AM,07:03 PM,5,5,7,5,18,64,85,0.3,1014,11,7,193,12,birmingham,696.0670944589199
2294,2016-04-14,12,4,0.0,13.3,2,48,11:05 AM,01:48 AM,05:11 AM,07:05 PM,6,6,8,6,22,61,85,0.5,1016,12,8,174,14,birmingham,678.6577623790054
2295,2016-04-15,12,4,0.0,13.3,2,55,12:09 PM,02:26 AM,05:09 AM,07:07 PM,5,6,8,6,21,54,83,0.9,1018,12,8,168,14,birmingham,664.8103888925456
2296,2016-04-16,12,4,0.0,11.1,2,61,01:14 PM,02:58 AM,05:07 AM,07:09 PM,5,6,8,6,21,67,82,0.3,1019,12,9,169,13,birmingham,685.9568248262897
2297,2016-04-17,13,5,0.0,11.1,3,68,02:19 PM,03:26 AM,05:05 AM,07:11 PM,5,6,9,6,25,64,81,0.2,1016,13,9,156,16,birmingham,699.0944189323737
2298,2016-04-18,13,4,0.0,11.1,2,75,03:23 PM,03:50 AM,05:02 AM,07:12 PM,5,6,8,6,25,66,79,0.4,1015,13,9,114,16,birmingham,695.8317988306704
2299,2016-04-19,13,4,0.0,12.2,2,82,04:26 PM,04:13 AM,05:00 AM,07:14 PM,5,7,9,7,18,60,82,0.4,1017,13,8,133,12,birmingham,691.6937971373668
2300,2016-04-20,14,4,0.0,12.3,3,89,05:30 PM,04:35 AM,04:58 AM,07:16 PM,6,8,10,8,17,63,82,0.6,1019,14,9,166,11,birmingham,728.506542940617
2301,2016-04-21,14,2,0.0,13.4,3,95,06:32 PM,04:57 AM,04:56 AM,07:18 PM,4,5,8,5,26,40,77,0.0,1025,14,10,71,16,birmingham,715.2730147555674
2302,2016-04-22,10,5,0.0,9.2,2,98,07:36 PM,05:21 AM,04:54 AM,07:19 PM,4,4,7,4,27,72,80,0.5,1023,10,8,65,18,birmingham,688.2579640377874
2303,2016-04-23,9,1,0.0,13.4,2,91,08:37 PM,05:48 AM,04:52 AM,07:21 PM,0,1,5,1,24,32,74,0.3,1022,9,10,220,15,birmingham,682.1077389265633
2304,2016-04-24,8,2,0.2,11.3,2,84,09:38 PM,06:17 AM,04:50 AM,07:23 PM,2,2,5,2,24,69,81,1.0,1020,8,9,326,16,birmingham,678.2094590791194
2305,2016-04-25,10,4,0.0,9.2,2,78,10:35 PM,06:51 AM,04:47 AM,07:25 PM,4,3,7,3,30,85,83,2.0,1011,10,8,300,21,birmingham,669.1788890901071
2306,2016-04-26,8,0,0.0,14.5,2,71,11:29 PM,07:32 AM,04:45 AM,07:26 PM,-2,-1,4,-1,34,30,67,0.6,1009,8,10,322,22,birmingham,656.0188024038075
2307,2016-04-27,8,-1,0.0,13.5,2,64,No moonrise,08:19 AM,04:43 AM,07:28 PM,-1,0,4,0,21,34,75,2.7,1012,8,10,320,14,birmingham,689.32880536735
2308,2016-04-28,9,-1,0.0,11.4,2,57,12:16 AM,09:14 AM,04:41 AM,07:30 PM,1,0,4,0,31,56,80,7.3,1011,9,8,246,21,birmingham,693.6157436462304
2309,2016-04-29,8,0,0.0,13.5,2,51,12:59 AM,10:15 AM,04:39 AM,07:31 PM,0,-1,4,-1,36,27,78,1.2,1008,8,10,266,25,birmingham,667.9588284394807
2310,2016-04-30,10,0,0.0,12.4,2,44,01:37 AM,11:22 AM,04:37 AM,07:33 PM,1,2,5,2,23,36,78,1.6,1021,10,10,293,15,birmingham,671.4852621604016
2311,2016-05-01,12,2,0.0,9.4,2,37,02:10 AM,12:34 PM,04:35 AM,07:35 PM,5,4,7,4,33,70,84,0.3,1025,12,9,205,22,birmingham,670.0318634953353
2312,2016-05-02,12,6,0.0,10.4,3,30,02:41 AM,01:51 PM,04:33 AM,07:37 PM,8,7,10,7,43,74,86,2.9,1018,12,8,235,28,birmingham,668.5588184410651
2313,2016-05-03,13,3,0.0,12.5,3,23,03:10 AM,03:10 PM,04:31 AM,07:38 PM,4,5,8,5,28,31,75,0.9,1024,13,10,273,18,birmingham,682.8682040345693
2314,2016-05-04,15,4,0.0,14.5,4,17,03:38 AM,04:31 PM,04:30 AM,07:40 PM,5,8,10,8,22,6,74,0.0,1025,15,10,203,15,birmingham,699.0643573161597
2315,2016-05-05,18,4,0.0,13.5,3,10,04:07 AM,05:54 PM,04:28 AM,07:42 PM,6,10,12,10,22,18,68,0.0,1020,18,10,172,14,birmingham,713.707009904171
2316,2016-05-06,19,6,0.0,11.5,4,3,04:40 AM,07:16 PM,04:26 AM,07:43 PM,7,12,13,12,21,46,68,0.0,1012,19,10,91,13,birmingham,701.1678622244865
2317,2016-05-07,20,8,0.0,12.5,4,4,05:17 AM,08:35 PM,04:24 AM,07:45 PM,11,13,14,13,25,52,80,2.5,1007,20,10,96,16,birmingham,697.4883340532595
2318,2016-05-08,23,10,0.0,13.5,4,10,06:00 AM,09:47 PM,04:22 AM,07:47 PM,11,15,17,15,31,33,75,1.9,1008,23,10,105,19,birmingham,726.1458604811104
2319,2016-05-09,22,11,0.0,14.5,4,17,06:50 AM,10:50 PM,04:21 AM,07:48 PM,12,15,17,15,34,31,75,3.6,1009,22,10,82,20,birmingham,729.6253739445015
